COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate,previousYearToDate,share,Continent
Brazil,JUN2018,June 2018,2018,6,June,Wind,4304.978191,2,48116.275696,15717.972,0.0900717793267876,South America
Brazil,JUN2018,June 2018,2018,6,June,Solar,266.902661,3,3441.059096,51.357,0.0055843250573448,South America
Brazil,JUN2018,June 2018,2018,6,June,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,JUN2018,June 2018,2018,6,June,Hydro,1450.023478,1,22899.124005,8305.868,0.2051096664524413,South America
Chile,JUN2018,June 2018,2018,6,June,Wind,351.679705,2,3582.857999,1592.101,0.0497460269333949,South America
Chile,JUN2018,June 2018,2018,6,June,Solar,294.275817,3,5121.810998,1624.166,0.0416260947396119,South America
Chile,JUN2018,June 2018,2018,6,June,Geothermal,16.46331,4,214.1,16.842,0.0023287788605055,South America
Colombia,JUN2018,June 2018,2018,6,June,Hydro,4963.879457,1,58188.131696,29730.218,0.7729477512211586,South America
Colombia,JUN2018,June 2018,2018,6,June,Wind,3.720102,2,42.286,1.315,0.0005792736306596,South America
Colombia,JUN2018,June 2018,2018,6,June,Solar,1.705746,3,20.39,7.147,0.0002656092973803,South America
Colombia,JUN2018,June 2018,2018,6,June,Geothermal,0.0,4,0.0,,0.0,South America
Argentina,JUL2018,July 2018,2018,7,July,Hydro,3055.452099,1,31865.777588,16989.426,0.2278661268475182,South America
Argentina,JUL2018,July 2018,2018,7,July,Wind,90.806677,2,1402.536471,331.446,0.0067720799114002,South America
Argentina,JUL2018,July 2018,2018,7,July,Solar,3.177237,3,107.512407,8.617,0.0002369484664817,South America
Argentina,JUL2018,July 2018,2018,7,July,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,JUL2018,July 2018,2018,7,July,Hydro,27144.190127,1,383925.867265,228462.949,0.5406525249523492,South America
Brazil,JUL2018,July 2018,2018,7,July,Wind,4994.555743,2,48116.275696,19788.359,0.0994805577486075,South America
Brazil,JUL2018,July 2018,2018,7,July,Solar,347.41462,3,3441.059096,103.076,0.0069197345962268,South America
Brazil,JUL2018,July 2018,2018,7,July,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,JUL2018,July 2018,2018,7,July,Hydro,1902.539936,1,22899.124005,9997.253,0.2671646447076559,South America
Chile,JUL2018,July 2018,2018,7,July,Wind,358.169972,2,3582.857999,1910.139,0.0502961075894761,South America
Chile,JUL2018,July 2018,2018,7,July,Solar,310.250458,3,5121.810998,1876.048,0.0435669978924203,South America
Chile,JUL2018,July 2018,2018,7,July,Geothermal,12.060509,4,214.1,25.055,0.001693599982323,South America
Colombia,JUL2018,July 2018,2018,7,July,Hydro,5209.744579,1,58188.131696,35089.154,0.7832980637943424,South America
Colombia,JUL2018,July 2018,2018,7,July,Wind,5.691463,2,42.286,1.315,0.0008557256273229,South America
Colombia,JUL2018,July 2018,2018,7,July,Solar,1.471172,3,20.39,8.342,0.0002211943717458,South America
Colombia,JUL2018,July 2018,2018,7,July,Geothermal,0.0,4,0.0,,0.0,South America
Argentina,AUG2018,August 2018,2018,8,August,Hydro,2766.191022,1,31865.777588,19495.053,0.226635804329199,South America
Argentina,AUG2018,August 2018,2018,8,August,Wind,135.800299,2,1402.536471,384.911,0.0111262055827794,South America
Argentina,AUG2018,August 2018,2018,8,August,Solar,7.251021,3,107.512407,9.98,0.0005940808004483,South America
Argentina,AUG2018,August 2018,2018,8,August,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,AUG2018,August 2018,2018,8,August,Hydro,26819.491211,1,383925.867265,254397.738,0.5360878525265524,South America
Brazil,AUG2018,August 2018,2018,8,August,Wind,5317.249262,2,48116.275696,24193.019,0.1062851161413845,South America
Brazil,AUG2018,August 2018,2018,8,August,Solar,405.868509,3,3441.059096,169.921,0.0081128003393562,South America
Brazil,AUG2018,August 2018,2018,8,August,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,AUG2018,August 2018,2018,8,August,Hydro,1407.206,1,22899.124005,11618.536,0.1970854379018808,South America
Chile,AUG2018,August 2018,2018,8,August,Wind,321.536365,2,3582.857999,2213.137,0.0450325931650405,South America
Chile,AUG2018,August 2018,2018,8,August,Solar,379.254898,3,5121.810998,2192.489,0.0531163295557033,South America
Chile,AUG2018,August 2018,2018,8,August,Geothermal,23.079702,4,214.1,35.117,0.0032324145685243,South America
Colombia,AUG2018,August 2018,2018,8,August,Hydro,5189.145103,1,58188.131696,40427.149,0.7708322169558028,South America
Colombia,AUG2018,August 2018,2018,8,August,Wind,5.589972,2,42.286,1.394,0.0008303738716016,South America
Colombia,AUG2018,August 2018,2018,8,August,Solar,0.617124,3,20.39,9.537,9.16719520488292e-05,South America
Colombia,AUG2018,August 2018,2018,8,August,Geothermal,0.0,4,0.0,,0.0,South America
Argentina,SEP2018,September 2018,2018,9,September,Hydro,2256.443287,1,31865.777588,22054.385,0.214031182617269,South America
Argentina,SEP2018,September 2018,2018,9,September,Wind,146.964431,2,1402.536471,431.498,0.0139400671627002,South America
Argentina,SEP2018,September 2018,2018,9,September,Solar,10.98695,3,107.512407,11.37,0.0010421489054942,South America
Argentina,SEP2018,September 2018,2018,9,September,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,SEP2018,September 2018,2018,9,September,Hydro,25983.405597,1,383925.867265,280118.24,0.5271617540502354,South America
Brazil,SEP2018,September 2018,2018,9,September,Wind,5475.512962,2,48116.275696,29331.45,0.1110894030652389,South America
Brazil,SEP2018,September 2018,2018,9,September,Solar,421.309159,3,3441.059096,267.135,0.0085476891944261,South America
Brazil,SEP2018,September 2018,2018,9,September,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,SEP2018,September 2018,2018,9,September,Hydro,1454.683143,1,22899.124005,13100.306,0.2258024861773271,South America
Chile,SEP2018,September 2018,2018,9,September,Wind,360.889076,2,3582.857999,2536.667,0.0560188319959368,South America
Chile,SEP2018,September 2018,2018,9,September,Solar,452.457393,3,5121.810998,2536.882,0.0702324796436525,South America
Chile,SEP2018,September 2018,2018,9,September,Geothermal,20.670273,4,214.1,39.972,0.0032085331130863,South America
Colombia,SEP2018,September 2018,2018,9,September,Hydro,4936.719058,1,58188.131696,45466.683,0.7561423104175075,South America
Colombia,SEP2018,September 2018,2018,9,September,Wind,3.669248,2,42.286,1.531,0.0005620076061891,South America
Colombia,SEP2018,September 2018,2018,9,September,Solar,0.528851,3,20.39,10.723,8.100250638297701e-05,South America
Colombia,SEP2018,September 2018,2018,9,September,Geothermal,0.0,4,0.0,,0.0,South America
Argentina,OCT2018,October 2018,2018,10,October,Hydro,2695.025196,1,31865.777588,25042.529,0.2649338138443028,South America
Argentina,OCT2018,October 2018,2018,10,October,Wind,186.599739,2,1402.536471,485.891,0.0183436431648194,South America
Argentina,OCT2018,October 2018,2018,10,October,Solar,14.222951,3,107.512407,12.989,0.0013981838307646,South America
Argentina,OCT2018,October 2018,2018,10,October,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,OCT2018,October 2018,2018,10,October,Hydro,31031.893627,1,383925.867265,306828.779,0.6103930959544727,South America
Brazil,OCT2018,October 2018,2018,10,October,Wind,4815.738315,2,48116.275696,34308.859,0.0947249128503667,South America
Brazil,OCT2018,October 2018,2018,10,October,Solar,316.533321,3,3441.059096,459.933,0.0062261670557491,South America
Brazil,OCT2018,October 2018,2018,10,October,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,OCT2018,October 2018,2018,10,October,Hydro,2536.903384,1,22899.124005,15457.03,0.3857728472677893,South America
Chile,OCT2018,October 2018,2018,10,October,Wind,380.430026,2,3582.857999,2935.374,0.0578498870874536,South America
Chile,OCT2018,October 2018,2018,10,October,Solar,510.989324,3,5121.810998,2950.94,0.0777033164471993,South America
Chile,OCT2018,October 2018,2018,10,October,Geothermal,21.876675,4,214.1,50.805,0.0033266648058923,South America
Colombia,OCT2018,October 2018,2018,10,October,Hydro,5131.390718,1,58188.131696,50543.508,0.7647036774193661,South America
Colombia,OCT2018,October 2018,2018,10,October,Wind,1.849667,2,42.286,1.859,0.0002756459670746,South America
Colombia,OCT2018,October 2018,2018,10,October,Solar,0.836381,3,20.39,11.818,0.0001246413811718,South America
Colombia,OCT2018,October 2018,2018,10,October,Geothermal,0.0,4,0.0,,0.0,South America
Argentina,NOV2018,November 2018,2018,11,November,Hydro,3092.641737,1,31865.777588,28393.596,0.3090828221667473,South America
Argentina,NOV2018,November 2018,2018,11,November,Wind,223.179286,2,1402.536471,540.653,0.0223048414372607,South America
Argentina,NOV2018,November 2018,2018,11,November,Solar,23.831506,3,107.512407,14.623,0.002381753128026,South America
Argentina,NOV2018,November 2018,2018,11,November,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,NOV2018,November 2018,2018,11,November,Hydro,33152.328082,1,383925.867265,333992.779,0.694971988329606,South America
Brazil,NOV2018,November 2018,2018,11,November,Wind,5219.619057,2,48116.275696,38299.754,0.1094188325294697,South America
Brazil,NOV2018,November 2018,2018,11,November,Solar,297.78396,3,3441.059096,630.423,0.0062424427708963,South America
Brazil,NOV2018,November 2018,2018,11,November,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,NOV2018,November 2018,2018,11,November,Hydro,2667.6558,1,22899.124005,18319.608,0.4209582114886446,South America
Chile,NOV2018,November 2018,2018,11,November,Wind,356.703784,2,3582.857999,3243.755,0.0562881414250938,South America
Chile,NOV2018,November 2018,2018,11,November,Solar,548.539217,3,5121.810998,3375.975,0.0865599256544646,South America
Chile,NOV2018,November 2018,2018,11,November,Geothermal,18.899925,4,214.1,58.459,0.0029824232291398,South America
Colombia,NOV2018,November 2018,2018,11,November,Hydro,5171.790288,1,58188.131696,55496.37,0.7812591345842143,South America
Colombia,NOV2018,November 2018,2018,11,November,Wind,3.640911,2,42.286,2.194,0.0005500019951617,South America
Colombia,NOV2018,November 2018,2018,11,November,Solar,0.727652,3,20.39,12.849,0.0001099203061495,South America
Colombia,NOV2018,November 2018,2018,11,November,Geothermal,0.0,4,0.0,,0.0,South America
Argentina,DEC2018,December 2018,2018,12,December,Hydro,3189.395597,1,31865.777588,31365.202,0.2885996795702127,South America
Argentina,DEC2018,December 2018,2018,12,December,Wind,256.909335,2,1402.536471,607.149,0.0232470226739315,South America
Argentina,DEC2018,December 2018,2018,12,December,Solar,38.788768,3,107.512407,16.324,0.0035098894681653,South America
Argentina,DEC2018,December 2018,2018,12,December,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,DEC2018,December 2018,2018,12,December,Hydro,37530.711199,1,383925.867265,366095.556,0.7604210727748705,South America
Brazil,DEC2018,December 2018,2018,12,December,Wind,3820.937912,2,48116.275696,42059.308,0.077417176846002,South America
Brazil,DEC2018,December 2018,2018,12,December,Solar,371.678498,3,3441.059096,827.103,0.0075306902839625,South America
Brazil,DEC2018,December 2018,2018,12,December,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,DEC2018,December 2018,2018,12,December,Hydro,2227.358729,1,22899.124005,20888.827,0.348108306986728,South America
Chile,DEC2018,December 2018,2018,12,December,Wind,353.421245,2,3582.857999,3515.882,0.0552353195954775,South America
Chile,DEC2018,December 2018,2018,12,December,Solar,562.556685,3,5121.810998,3842.698,0.0879205727616838,South America
Chile,DEC2018,December 2018,2018,12,December,Geothermal,20.994146,4,214.1,63.8,0.0032811224009584,South America
Colombia,DEC2018,December 2018,2018,12,December,Hydro,4622.75157,1,58188.131696,60637.188,0.7067247392633198,South America
Colombia,DEC2018,December 2018,2018,12,December,Wind,5.654945,2,42.286,3.049,0.0008645261312784,South America
Colombia,DEC2018,December 2018,2018,12,December,Solar,4.477921,3,20.39,14.247,0.0006845830893669,South America
Colombia,DEC2018,December 2018,2018,12,December,Geothermal,0.0,4,0.0,,0.0,South America
Argentina,JAN2019,January 2019,2019,1,January,Hydro,2694.068442,1,27234.432719,2825.495727,0.2345451768118907,South America
Argentina,JAN2019,January 2019,2019,1,January,Wind,285.611188,2,4946.89734,55.7481,0.0248652653156738,South America
Argentina,JAN2019,January 2019,2019,1,January,Solar,40.110495,3,791.843581,1.613196,0.0034920134155179,South America
Argentina,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,JAN2019,January 2019,2019,1,January,Hydro,41203.369295,1,393898.286431,35900.251237,0.7747688490696929,South America
Brazil,JAN2019,January 2019,2019,1,January,Wind,4233.899952,2,55425.76578,3435.555524,0.0796122707684812,South America
Brazil,JAN2019,January 2019,2019,1,January,Solar,451.874016,3,6588.03321,179.77328,0.0084968272568744,South America
Brazil,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,JAN2019,January 2019,2019,1,January,Hydro,2233.129531,1,22027.318,2021.666943,0.3211324968087802,South America
Chile,JAN2019,January 2019,2019,1,January,Wind,327.336219,2,4889.955963,284.424697,0.0470721898771109,South America
Chile,JAN2019,January 2019,2019,1,January,Solar,583.651661,3,6300.53,467.980821,0.0839313226401114,South America
Chile,JAN2019,January 2019,2019,1,January,Geothermal,17.919048,4,202.0,19.652206,0.0025768270692741,South America
Colombia,JAN2019,January 2019,2019,1,January,Hydro,3920.370278,1,52977.54577,4638.020035,0.6121033529389476,South America
Colombia,JAN2019,January 2019,2019,1,January,Wind,6.363735,2,61.626002,1.49979,0.0009935958224594,South America
Colombia,JAN2019,January 2019,2019,1,January,Solar,4.123789,3,133.311999,2.141028,0.000643863945168,South America
Colombia,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,FEB2019,February 2019,2019,2,February,Hydro,1982.713262,1,27234.432719,5267.536142,0.1811178604878995,South America
Argentina,FEB2019,February 2019,2019,2,February,Wind,230.662481,2,4946.89734,101.166975,0.0210706690948389,South America
Argentina,FEB2019,February 2019,2019,2,February,Solar,43.447881,3,791.843581,3.024226,0.0039688982770585,South America
Argentina,FEB2019,February 2019,2019,2,February,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,FEB2019,February 2019,2019,2,February,Hydro,35875.511128,1,393898.286431,69983.891082,0.7410815421626482,South America
Brazil,FEB2019,February 2019,2019,2,February,Wind,2266.073535,2,55425.76578,5560.810931,0.0468103510492168,South America
Brazil,FEB2019,February 2019,2019,2,February,Solar,439.587412,3,6588.03321,343.003006,0.0090805707558544,South America
Brazil,FEB2019,February 2019,2019,2,February,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,FEB2019,February 2019,2019,2,February,Hydro,1690.317509,1,22027.318,4362.941874,0.2647563035326584,South America
Chile,FEB2019,February 2019,2019,2,February,Wind,252.329006,2,4889.955963,417.88952,0.0395225716748047,South America
Chile,FEB2019,February 2019,2019,2,February,Solar,504.673827,3,6300.53,886.306955,0.0790476204705753,South America
Chile,FEB2019,February 2019,2019,2,February,Geothermal,16.022458,4,202.0,37.405399,0.0025096153420885,South America
Colombia,FEB2019,February 2019,2019,2,February,Hydro,3617.088135,1,52977.54577,8529.036783,0.6017910706646801,South America
Colombia,FEB2019,February 2019,2019,2,February,Wind,6.69302,2,61.626002,3.831888,0.001113547561312,South America
Colombia,FEB2019,February 2019,2019,2,February,Solar,6.229346,3,133.311999,4.181917,0.0010364040518135,South America
Colombia,FEB2019,February 2019,2019,2,February,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,MAR2019,March 2019,2019,3,March,Hydro,2154.482732,1,27234.432719,7627.868,0.2121033424880422,South America
Argentina,MAR2019,March 2019,2019,3,March,Wind,305.678708,2,4946.89734,151.028779,0.0300932909469363,South America
Argentina,MAR2019,March 2019,2019,3,March,Solar,50.349268,3,791.843581,5.028998,0.0049567573116321,South America
Argentina,MAR2019,March 2019,2019,3,March,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,MAR2019,March 2019,2019,3,March,Hydro,38360.946357,1,393898.286431,108685.087096,0.7524000035859645,South America
Brazil,MAR2019,March 2019,2019,3,March,Wind,2577.419343,2,55425.76578,7843.302352,0.0505527237224132,South America
Brazil,MAR2019,March 2019,2019,3,March,Solar,488.733831,3,6588.03321,547.040164,0.0095858775947502,South America
Brazil,MAR2019,March 2019,2019,3,March,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,MAR2019,March 2019,2019,3,March,Hydro,1544.416264,1,22027.318,6515.845913,0.2182989882963742,South America
Chile,MAR2019,March 2019,2019,3,March,Wind,331.943926,2,4889.955963,609.867651,0.0469193603473516,South America
Chile,MAR2019,March 2019,2019,3,March,Solar,551.362217,3,6300.53,1355.732875,0.0779335318861586,South America
Chile,MAR2019,March 2019,2019,3,March,Geothermal,16.308786,4,202.0,43.455001,0.0023052020152398,South America
Colombia,MAR2019,March 2019,2019,3,March,Hydro,4172.093173,1,52977.54577,13011.167936,0.6421601640496645,South America
Colombia,MAR2019,March 2019,2019,3,March,Wind,6.331609,2,61.626002,6.877912,0.0009745484833491,South America
Colombia,MAR2019,March 2019,2019,3,March,Solar,11.985129,3,133.311999,6.433049,0.0018447268758531,South America
Colombia,MAR2019,March 2019,2019,3,March,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,APR2019,April 2019,2019,4,April,Hydro,1939.123607,1,27234.432719,9895.770126,0.1969212206371669,South America
Argentina,APR2019,April 2019,2019,4,April,Wind,327.347761,2,4946.89734,209.765927,0.0332427084257365,South America
Argentina,APR2019,April 2019,2019,4,April,Solar,49.9768,3,791.843581,6.733799,0.0050752269860533,South America
Argentina,APR2019,April 2019,2019,4,April,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,APR2019,April 2019,2019,4,April,Hydro,36733.690879,1,393898.286431,143167.113057,0.7383828609642683,South America
Brazil,APR2019,April 2019,2019,4,April,Wind,2615.707824,2,55425.76578,10495.760865,0.0525782675335759,South America
Brazil,APR2019,April 2019,2019,4,April,Solar,469.621334,3,6588.03321,751.077322,0.0094398448909203,South America
Brazil,APR2019,April 2019,2019,4,April,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,APR2019,April 2019,2019,4,April,Hydro,1348.13367,1,22027.318,7911.393031,0.2041067804519675,South America
Chile,APR2019,April 2019,2019,4,April,Wind,279.481101,2,4889.955963,846.045918,0.0423133024504025,South America
Chile,APR2019,April 2019,2019,4,April,Solar,438.364069,3,6300.53,1731.320048,0.0663681063535889,South America
Chile,APR2019,April 2019,2019,4,April,Geothermal,16.594202,4,202.0,60.246581,0.0025123540934851,South America
Colombia,APR2019,April 2019,2019,4,April,Hydro,4478.675866,1,52977.54577,17916.637119,0.7023551396672164,South America
Colombia,APR2019,April 2019,2019,4,April,Wind,6.833387,2,61.626002,9.590256,0.0010716257716304,South America
Colombia,APR2019,April 2019,2019,4,April,Solar,12.693369,3,133.311999,8.258384,0.0019906001737082,South America
Colombia,APR2019,April 2019,2019,4,April,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,MAY2019,May 2019,2019,5,May,Hydro,2171.999932,1,27234.432719,12138.588075,0.2066966112650039,South America
Argentina,MAY2019,May 2019,2019,5,May,Wind,328.136967,2,4946.89734,272.092949,0.0312268882288696,South America
Argentina,MAY2019,May 2019,2019,5,May,Solar,41.778899,3,791.843581,7.983929,0.0039758550258015,South America
Argentina,MAY2019,May 2019,2019,5,May,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,MAY2019,May 2019,2019,5,May,Hydro,35699.595064,1,393898.286431,174786.113252,0.6995497063096271,South America
Brazil,MAY2019,May 2019,2019,5,May,Wind,3881.242888,2,55425.76578,14167.684254,0.0760547092354752,South America
Brazil,MAY2019,May 2019,2019,5,May,Solar,487.368652,3,6588.03321,1013.568368,0.0095502090922853,South America
Brazil,MAY2019,May 2019,2019,5,May,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,MAY2019,May 2019,2019,5,May,Hydro,1508.122667,1,22027.318,9252.753535,0.2161060296603631,South America
Chile,MAY2019,May 2019,2019,5,May,Wind,346.33898,2,4889.955963,1100.027826,0.0496285504635412,South America
Chile,MAY2019,May 2019,2019,5,May,Solar,370.745746,3,6300.53,2063.487206,0.0531259113961248,South America
Chile,MAY2019,May 2019,2019,5,May,Geothermal,22.132727,4,202.0,80.05546,0.0031715031291461,South America
Colombia,MAY2019,May 2019,2019,5,May,Hydro,4810.28519,1,52977.54577,22962.710923,0.7239672336727981,South America
Colombia,MAY2019,May 2019,2019,5,May,Wind,6.181242,2,61.626002,12.469692,0.0009303017377649,South America
Colombia,MAY2019,May 2019,2019,5,May,Solar,10.42215,3,133.311999,10.025153,0.0015685754183782,South America
Colombia,MAY2019,May 2019,2019,5,May,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,JUN2019,June 2019,2019,6,June,Hydro,2082.311719,1,27234.432719,14810.62865,0.1914248329585154,South America
Argentina,JUN2019,June 2019,2019,6,June,Wind,405.994239,2,4946.89734,362.276704,0.0373226441908597,South America
Argentina,JUN2019,June 2019,2019,6,June,Solar,40.475434,3,791.843581,9.253974,0.0037208661516318,South America
Argentina,JUN2019,June 2019,2019,6,June,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,JUN2019,June 2019,2019,6,June,Hydro,30683.089637,1,393898.286431,202263.847422,0.6471921006374051,South America
Brazil,JUN2019,June 2019,2019,6,June,Wind,5187.081617,2,55425.76578,18472.662445,0.1094100459764562,South America
Brazil,JUN2019,June 2019,2019,6,June,Solar,492.829365,3,6588.03321,1280.471029,0.0103951484600666,South America
Brazil,JUN2019,June 2019,2019,6,June,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,JUN2019,June 2019,2019,6,June,Hydro,1746.61919,1,22027.318,10702.777013,0.2502579296866362,South America
Chile,JUN2019,June 2019,2019,6,June,Wind,447.104698,2,4889.955963,1451.707531,0.0640617581183501,South America
Chile,JUN2019,June 2019,2019,6,June,Solar,345.934635,3,6300.53,2357.763023,0.0495659764061118,South America
Chile,JUN2019,June 2019,2019,6,June,Geothermal,17.816265,4,202.0,96.51877,0.0025527382380634,South America
Colombia,JUN2019,June 2019,2019,6,June,Hydro,4901.975867,1,52977.54577,27926.59038,0.7589434707757913,South America
Colombia,JUN2019,June 2019,2019,6,June,Wind,6.430414,2,61.626002,16.189794,0.0009955823635402,South America
Colombia,JUN2019,June 2019,2019,6,June,Solar,11.972251,3,133.311999,11.730899,0.0018535916890385,South America
Colombia,JUN2019,June 2019,2019,6,June,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,JUL2019,July 2019,2019,7,July,Hydro,2330.742243,1,27234.432719,17866.080749,0.1937288832731281,South America
Argentina,JUL2019,July 2019,2019,7,July,Wind,417.2914,2,4946.89734,453.083381,0.0346848293346353,South America
Argentina,JUL2019,July 2019,2019,7,July,Solar,53.570607,3,791.843581,12.431211,0.0044527334163795,South America
Argentina,JUL2019,July 2019,2019,7,July,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,JUL2019,July 2019,2019,7,July,Hydro,28529.792404,1,393898.286431,229408.037549,0.5782674275645947,South America
Brazil,JUL2019,July 2019,2019,7,July,Wind,5187.081617,2,55425.76578,23467.218188,0.1051364237340066,South America
Brazil,JUL2019,July 2019,2019,7,July,Solar,536.515071,3,6588.03321,1627.885649,0.0108745687863227,South America
Brazil,JUL2019,July 2019,2019,7,July,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,JUL2019,July 2019,2019,7,July,Hydro,1719.717008,1,22027.318,12605.316949,0.2378664591108854,South America
Chile,JUL2019,July 2019,2019,7,July,Wind,474.904949,2,4889.955963,1809.877503,0.0656875277195988,South America
Chile,JUL2019,July 2019,2019,7,July,Solar,396.24928,3,6300.53,2668.013481,0.0548080950065464,South America
Chile,JUL2019,July 2019,2019,7,July,Geothermal,17.036978,4,202.0,108.579279,0.0023565072694856,South America
Colombia,JUL2019,July 2019,2019,7,July,Hydro,5101.313525,1,52977.54577,33136.334959,0.7588935359855173,South America
Colombia,JUL2019,July 2019,2019,7,July,Wind,6.35671,2,61.626002,21.881257,0.0009456517631181,South America
Colombia,JUL2019,July 2019,2019,7,July,Solar,12.701994,3,133.311999,13.202071,0.0018896037448956,South America
Colombia,JUL2019,July 2019,2019,7,July,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,AUG2019,August 2019,2019,8,August,Hydro,2571.468006,1,27234.432719,20632.271771,0.2243470583918096,South America
Argentina,AUG2019,August 2019,2019,8,August,Wind,443.589716,2,4946.89734,588.88368,0.038700869575376,South America
Argentina,AUG2019,August 2019,2019,8,August,Solar,66.381351,3,791.843581,19.682232,0.0057914237292377,South America
Argentina,AUG2019,August 2019,2019,8,August,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,AUG2019,August 2019,2019,8,August,Hydro,26358.472621,1,393898.286431,256227.52876,0.5221436502566791,South America
Brazil,AUG2019,August 2019,2019,8,August,Wind,6484.859613,2,55425.76578,28784.46745,0.1284607161583505,South America
Brazil,AUG2019,August 2019,2019,8,August,Solar,604.773986,3,6588.03321,2033.754158,0.011980166725546,South America
Brazil,AUG2019,August 2019,2019,8,August,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,AUG2019,August 2019,2019,8,August,Hydro,2099.453846,1,22027.318,14012.522949,0.2985117633970804,South America
Chile,AUG2019,August 2019,2019,8,August,Wind,517.970436,2,4889.955963,2131.413868,0.0736478530035351,South America
Chile,AUG2019,August 2019,2019,8,August,Solar,499.152498,3,6300.53,3047.268379,0.070972216258017,South America
Chile,AUG2019,August 2019,2019,8,August,Geothermal,15.235875,4,202.0,131.658981,0.0021663195510645,South America
Colombia,AUG2019,August 2019,2019,8,August,Hydro,4993.664133,1,52977.54577,38325.480062,0.7359129006146079,South America
Colombia,AUG2019,August 2019,2019,8,August,Wind,3.786017,2,61.626002,27.471229,0.0005579427606742,South America
Colombia,AUG2019,August 2019,2019,8,August,Solar,13.185536,3,133.311999,13.819195,0.00194314350855,South America
Colombia,AUG2019,August 2019,2019,8,August,Geothermal,0.0,4,0.0,0.0,0.0,South America
Argentina,SEP2019,September 2019,2019,9,September,Hydro,2301.237043,1,27234.432719,22888.715058,0.2098628311385106,South America
Argentina,SEP2019,September 2019,2019,9,September,Wind,524.674502,2,4946.89734,735.848111,0.0478480375373951,South America
Argentina,SEP2019,September 2019,2019,9,September,Solar,84.756727,3,791.843581,30.669182,0.0077294456650434,South America
Argentina,SEP2019,September 2019,2019,9,September,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,SEP2019,September 2019,2019,9,September,Hydro,27379.135728,1,393898.286431,282210.934357,0.5332368607989428,South America
Brazil,SEP2019,September 2019,2019,9,September,Wind,6484.859613,2,55425.76578,34259.980412,0.1262993184705091,South America
Brazil,SEP2019,September 2019,2019,9,September,Solar,604.773986,3,6588.03321,2455.063317,0.011778596117543,South America
Brazil,SEP2019,September 2019,2019,9,September,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,SEP2019,September 2019,2019,9,September,Hydro,1906.495802,1,22027.318,15467.206092,0.2926901304601141,South America
Chile,SEP2019,September 2019,2019,9,September,Wind,380.677106,2,4889.955963,2492.302944,0.0584425267034071,South America
Chile,SEP2019,September 2019,2019,9,September,Solar,559.385236,3,6300.53,3499.725772,0.0858782576549842,South America
Chile,SEP2019,September 2019,2019,9,September,Geothermal,14.490321,4,202.0,152.329254,0.0022245912838883,South America
Colombia,SEP2019,September 2019,2019,9,September,Hydro,4487.746576,1,52977.54577,43262.19912,0.6809621253207968,South America
Colombia,SEP2019,September 2019,2019,9,September,Wind,2.416531,2,61.626002,31.140477,0.0003666798153139,South America
Colombia,SEP2019,September 2019,2019,9,September,Solar,12.499193,3,133.311999,14.348046,0.0018966037600236,South America
